County_Num,County_Full,State_1,MostCom_Crop_Count,Crop,County,Average_Rec,Max_Rec,Notes and URL,Time_Checked,OBJECTID,FID_1,COUNT,AREA,MeanDeltaTimesTen,RF_minus_avg_rec_mean,STDDeltaTimesTen,RF_minus_avg_rec_STD,MEANRFtimesTen,MeanRF,STDRFtimesTen,STDRF,Total_Sum,Sum_Under_Average,Percentage_Under_Average,Hectares_Under,Acres_Under,Total_Sum,Sum_Under_Max,Percentage_Under_Max,Hectares_Under,Acres_Under
1654,Adams County,Nebraska,813677,Corn,Adams,5.5,5.5,Recommend 5.5 as a stated minimum: https://extensionpubs.unl.edu/publication/ec117/2023/pdf/view/ec117-2023.pdf,"""September 2024""",1619,1654,1282537,1154283300,7.623084558,0.762308456,1.861720225,0.186172023,62.62308456,6.262308456,1.861720225,0.186172023,1282537,0,0,0,0,1282537,0,0,0,0
1655,Antelope County,Nebraska,972966,Corn,Antelope,5.5,5.5,Recommend 5.5 as a stated minimum: https://extensionpubs.unl.edu/publication/ec117/2023/pdf/view/ec117-2023.pdf,"""September 2024""",1620,1655,1684056,1515650400,5.042655945,0.504265594,1.83863775,0.183863775,60.04265594,6.004265594,1.83863775,0.183863775,1684056,0,0,0,0,1684056,0,0,0,0
1656,Arthur County,Nebraska,15982,Corn,Arthur,5.5,5.5,Recommend 5.5 as a stated minimum: https://extensionpubs.unl.edu/publication/ec117/2023/pdf/view/ec117-2023.pdf,"""September 2024""",1621,1656,39775,35797500,15.5805154,1.55805154,2.298590279,0.229859028,70.5805154,7.05805154,2.298590279,0.229859028,39775,0,0,0,0,39775,0,0,0,0
1657,Banner County,Nebraska,169177,Winter Wheat,Banner,6.4,6.8,6.0 to 6.8 from Nebraska-Lincoln extension https://extensionpubs.unl.edu/publication/g1504/2009/pdf/view/g1504-2009.pdf,"""September 2024""",1622,1657,647329,582596100,6.605919092,0.660591909,1.273551148,0.127355115,70.60591909,7.060591909,1.273551148,0.127355115,647329,0,0,0,0,647329,0,0,0,0
1658,Blaine County,Nebraska,17940,Alfalfa,Blaine,5.5,5.5,Recommend 5.5 as a stated minimum: https://extensionpubs.unl.edu/publication/ec117/2023/pdf/view/ec117-2023.pdf,"""September 2024""",1623,1658,44131,39717900,7.057691872,0.705769187,1.948924751,0.194892475,62.05769187,6.205769187,1.948924751,0.194892475,44131,0,0,0,0,44131,0,0,0,0
1659,Boone County,Nebraska,749625,Corn,Boone,5.5,5.5,Recommend 5.5 as a stated minimum: https://extensionpubs.unl.edu/publication/ec117/2023/pdf/view/ec117-2023.pdf,"""September 2024""",1624,1659,1355201,1219680900,6.335195296,0.63351953,2.037453333,0.203745333,61.3351953,6.13351953,2.037453333,0.203745333,1355201,0,0,0,0,1355201,0,0,0,0
1660,Box Butte County,Nebraska,463037,Corn,Box Butte,5.5,5.5,Recommend 5.5 as a stated minimum: https://extensionpubs.unl.edu/publication/ec117/2023/pdf/view/ec117-2023.pdf,"""September 2024""",1625,1660,1507730,1356957000,15.70124425,1.570124425,2.541088343,0.254108834,70.70124425,7.070124425,2.541088343,0.254108834,1507730,0,0,0,0,1507730,0,0,0,0
1661,Boyd County,Nebraska,179996,Corn,Boyd,5.5,5.5,Recommend 5.5 as a stated minimum: https://extensionpubs.unl.edu/publication/ec117/2023/pdf/view/ec117-2023.pdf,"""September 2024""",1626,1661,400218,360196200,13.00405029,1.300405029,1.370526318,0.137052632,68.00405029,6.800405029,1.370526318,0.137052632,400218,0,0,0,0,400218,0,0,0,0
1662,Brown County,Nebraska,185241,Corn,Brown,5.5,5.5,Recommend 5.5 as a stated minimum: https://extensionpubs.unl.edu/publication/ec117/2023/pdf/view/ec117-2023.pdf,"""September 2024""",1627,1662,284796,256316400,9.01901361,0.901901361,1.501444832,0.150144483,64.01901361,6.401901361,1.501444832,0.150144483,284796,0,0,0,0,284796,0,0,0,0
1663,Buffalo County,Nebraska,933789,Corn,Buffalo,5.5,5.5,Recommend 5.5 as a stated minimum: https://extensionpubs.unl.edu/publication/ec117/2023/pdf/view/ec117-2023.pdf,"""September 2024""",1628,1663,1430261,1287234900,10.3830203,1.03830203,1.733763168,0.173376317,65.3830203,6.53830203,1.733763168,0.173376317,1430261,0,0,0,0,1430261,0,0,0,0
1664,Burt County,Nebraska,599794,Corn,Burt,5.5,5.5,Recommend 5.5 as a stated minimum: https://extensionpubs.unl.edu/publication/ec117/2023/pdf/view/ec117-2023.pdf,"""September 2024""",1629,1664,1233101,1109790900,7.577632327,0.757763233,1.804619804,0.18046198,62.57763233,6.257763233,1.804619804,0.18046198,1233101,0,0,0,0,1233101,0,0,0,0
1665,Butler County,Nebraska,697512,Corn,Butler,5.5,5.5,Recommend 5.5 as a stated minimum: https://extensionpubs.unl.edu/publication/ec117/2023/pdf/view/ec117-2023.pdf,"""September 2024""",1630,1665,1294887,1165398300,3.954021471,0.395402147,1.729059692,0.172905969,58.95402147,5.895402147,1.729059692,0.172905969,1294887,0,0,0,0,1294887,0,0,0,0
1666,Cass County,Nebraska,596655,Soybeans,Cass,6.25,7,Suggest a range of 5.5-7 https://extension.unl.edu/statewide/nerec/Fert%20for%20Soybean%20g859%202006.pdf,"""September 2024""",1631,1666,1283587,1155228300,3.165916685,0.316591669,2.073101108,0.207310111,65.66591669,6.566591669,2.073101108,0.207310111,1283587,130176,10.14157981,11715.84,28950.44553,1283587,1253619,97.66529265,112825.71,278798.1546
1667,Cedar County,Nebraska,864527,Corn,Cedar,5.5,5.5,Recommend 5.5 as a stated minimum: https://extensionpubs.unl.edu/publication/ec117/2023/pdf/view/ec117-2023.pdf,"""September 2024""",1632,1667,1603837,1443453300,9.042405182,0.904240518,2.351325588,0.235132559,64.04240518,6.404240518,2.351325588,0.235132559,1603837,0,0,0,0,1603837,0,0,0,0
1668,Chase County,Nebraska,793911,Corn,Chase,5.5,5.5,Recommend 5.5 as a stated minimum: https://extensionpubs.unl.edu/publication/ec117/2023/pdf/view/ec117-2023.pdf,"""September 2024""",1633,1668,1243168,1118851200,14.50984501,1.450984501,1.990536309,0.199053631,69.50984501,6.950984501,1.990536309,0.199053631,1243168,0,0,0,0,1243168,0,0,0,0
1669,Cherry County,Nebraska,87897,Corn,Cherry,5.5,5.5,Recommend 5.5 as a stated minimum: https://extensionpubs.unl.edu/publication/ec117/2023/pdf/view/ec117-2023.pdf,"""September 2024""",1634,1669,259811,233829900,12.58162664,1.258162664,2.733064929,0.273306493,67.58162664,6.758162664,2.733064929,0.273306493,259811,0,0,0,0,259811,0,0,0,0
1670,Cheyenne County,Nebraska,620694,Winter Wheat,Cheyenne,6.4,6.8,6.0 to 6.8 from Nebraska-Lincoln extension https://extensionpubs.unl.edu/publication/g1504/2009/pdf/view/g1504-2009.pdf,"""September 2024""",1635,1670,2054909,1849418100,6.511058154,0.651105815,2.452855278,0.245285528,70.51105815,7.051105815,2.452855278,0.245285528,2054909,0,0,0,0,2054909,181943,8.854066044,16374.87,40463.14921
1671,Clay County,Nebraska,793040,Corn,Clay,5.5,5.5,Recommend 5.5 as a stated minimum: https://extensionpubs.unl.edu/publication/ec117/2023/pdf/view/ec117-2023.pdf,"""September 2024""",1636,1671,1270266,1143239400,4.063310362,0.406331036,3.081165316,0.308116532,59.06331036,5.906331036,3.081165316,0.308116532,1270266,0,0,0,0,1270266,0,0,0,0
1672,Colfax County,Nebraska,499796,Corn,Colfax,5.5,5.5,Recommend 5.5 as a stated minimum: https://extensionpubs.unl.edu/publication/ec117/2023/pdf/view/ec117-2023.pdf,"""September 2024""",1637,1672,973085,875776500,5.878088759,0.587808876,1.582602867,0.158260287,60.87808876,6.087808876,1.582602867,0.158260287,973085,0,0,0,0,973085,0,0,0,0
1673,Cuming County,Nebraska,746909,Corn,Cuming,5.5,5.5,Recommend 5.5 as a stated minimum: https://extensionpubs.unl.edu/publication/ec117/2023/pdf/view/ec117-2023.pdf,"""September 2024""",1638,1673,1441416,1297274400,7.303855376,0.730385538,1.622629594,0.162262959,62.30385538,6.230385538,1.622629594,0.162262959,1441416,0,0,0,0,1441416,0,0,0,0
1674,Custer County,Nebraska,1094674,Corn,Custer,5.5,5.5,Recommend 5.5 as a stated minimum: https://extensionpubs.unl.edu/publication/ec117/2023/pdf/view/ec117-2023.pdf,"""September 2024""",1639,1674,1742707,1568436300,8.571646295,0.85716463,1.997680293,0.199768029,63.5716463,6.35716463,1.997680293,0.199768029,1742707,0,0,0,0,1742707,0,0,0,0
1675,Dakota County,Nebraska,289826,Corn,Dakota,5.5,5.5,Recommend 5.5 as a stated minimum: https://extensionpubs.unl.edu/publication/ec117/2023/pdf/view/ec117-2023.pdf,"""September 2024""",1640,1675,575796,518216400,10.46726966,1.046726966,2.402681456,0.240268146,65.46726966,6.546726966,2.402681456,0.240268146,575796,0,0,0,0,575796,0,0,0,0
1676,Dawes County,Nebraska,243087,Alfalfa,Dawes,6.8,7.5,"Range recommended from 6.2 (min) to 7.5; avg. of that range is 6.85; another source says that 6.8 is best ""https://cropwatch.unl.edu/2022/pasture-and-forage-minute-alfalfa-seed-selection-plantinghttps://extensionpublications.unl.edu/assets/pdf/ec155.pdfhttps://extensionpublications.unl.edu/assets/pdf/g2247.pdf""","""September 2024""",1641,1676,441515,397363500,2.37965188,0.237965188,2.544266707,0.254426671,70.37965188,7.037965188,2.544266707,0.254426671,441515,48679,11.02544647,4381.11,10825.94901,441515,417216,94.49644972,37549.44,92786.60492
1677,Dawson County,Nebraska,901792,Corn,Dawson,5.5,5.5,Recommend 5.5 as a stated minimum: https://extensionpubs.unl.edu/publication/ec117/2023/pdf/view/ec117-2023.pdf,"""September 2024""",1642,1677,1414039,1272635100,9.394197048,0.939419705,1.726819465,0.172681947,64.39419705,6.439419705,1.726819465,0.172681947,1414039,0,0,0,0,1414039,0,0,0,0
1678,Deuel County,Nebraska,291742,Corn,Deuel,5.5,5.5,Recommend 5.5 as a stated minimum: https://extensionpubs.unl.edu/publication/ec117/2023/pdf/view/ec117-2023.pdf,"""September 2024""",1643,1678,860933,774839700,14.95971696,1.495971696,3.909346718,0.390934672,69.95971696,6.995971696,3.909346718,0.390934672,860933,0,0,0,0,860933,0,0,0,0
1679,Dixon County,Nebraska,517148,Corn,Dixon,5.5,5.5,Recommend 5.5 as a stated minimum: https://extensionpubs.unl.edu/publication/ec117/2023/pdf/view/ec117-2023.pdf,"""September 2024""",1644,1679,1017210,915489000,9.508537077,0.950853708,3.176738696,0.31767387,64.50853708,6.450853708,3.176738696,0.31767387,1017210,0,0,0,0,1017210,0,0,0,0
1680,Dodge County,Nebraska,660261,Corn,Dodge,5.5,5.5,Recommend 5.5 as a stated minimum: https://extensionpubs.unl.edu/publication/ec117/2023/pdf/view/ec117-2023.pdf,"""September 2024""",1645,1680,1287683,1158914700,6.45409468,0.645409468,2.340949665,0.234094967,61.45409468,6.145409468,2.340949665,0.234094967,1287683,0,0,0,0,1287683,0,0,0,0
1681,Douglas County,Nebraska,139668,Corn,Douglas,5.5,5.5,Recommend 5.5 as a stated minimum: https://extensionpubs.unl.edu/publication/ec117/2023/pdf/view/ec117-2023.pdf,"""September 2024""",1646,1681,307192,276472800,7.634651944,0.763465194,3.979254035,0.397925403,62.63465194,6.263465194,3.979254035,0.397925403,307192,0,0,0,0,307192,0,0,0,0
1682,Dundy County,Nebraska,438779,Corn,Dundy,5.5,5.5,Recommend 5.5 as a stated minimum: https://extensionpubs.unl.edu/publication/ec117/2023/pdf/view/ec117-2023.pdf,"""September 2024""",1647,1682,891508,802357200,13.72803721,1.372803721,3.199330032,0.319933003,68.72803721,6.872803721,3.199330032,0.319933003,891508,0,0,0,0,891508,0,0,0,0
1683,Fillmore County,Nebraska,847847,Corn,Fillmore,5.5,5.5,Recommend 5.5 as a stated minimum: https://extensionpubs.unl.edu/publication/ec117/2023/pdf/view/ec117-2023.pdf,"""September 2024""",1648,1683,1424338,1281904200,3.216388947,0.321638895,1.526234123,0.152623412,58.21638895,5.821638895,1.526234123,0.152623412,1424338,0,0,0,0,1424338,0,0,0,0
1684,Franklin County,Nebraska,456650,Corn,Franklin,5.5,5.5,Recommend 5.5 as a stated minimum: https://extensionpubs.unl.edu/publication/ec117/2023/pdf/view/ec117-2023.pdf,"""September 2024""",1649,1684,759296,683366400,8.916734712,0.891673471,3.130861562,0.313086156,63.91673471,6.391673471,3.130861562,0.313086156,759296,0,0,0,0,759296,0,0,0,0
1685,Frontier County,Nebraska,558983,Corn,Frontier,5.5,5.5,Recommend 5.5 as a stated minimum: https://extensionpubs.unl.edu/publication/ec117/2023/pdf/view/ec117-2023.pdf,"""September 2024""",1650,1685,959519,863567100,10.4337715,1.04337715,1.084071401,0.10840714,65.4337715,6.54337715,1.084071401,0.10840714,959519,0,0,0,0,959519,0,0,0,0
1686,Furnas County,Nebraska,561757,Corn,Furnas,5.5,5.5,Recommend 5.5 as a stated minimum: https://extensionpubs.unl.edu/publication/ec117/2023/pdf/view/ec117-2023.pdf,"""September 2024""",1651,1686,1114812,1003330800,11.48726691,1.148726691,1.182021117,0.118202112,66.48726691,6.648726691,1.182021117,0.118202112,1114812,0,0,0,0,1114812,0,0,0,0
1687,Gage County,Nebraska,852431,Soybeans,Gage,6.25,7,Suggest a range of 5.5-7 https://extension.unl.edu/statewide/nerec/Fert%20for%20Soybean%20g859%202006.pdf,"""September 2024""",1652,1687,1756925,1581232500,-0.800103875,-0.080010387,1.85726311,0.185726311,61.69989613,6.169989613,1.85726311,0.185726311,1756925,1231872,70.11522973,110868.48,273961.7382,1756925,1756925,100,158123.25,390730.7147
1688,Garden County,Nebraska,237198,Corn,Garden,5.5,5.5,Recommend 5.5 as a stated minimum: https://extensionpubs.unl.edu/publication/ec117/2023/pdf/view/ec117-2023.pdf,"""September 2024""",1653,1688,622193,559973700,13.84384106,1.384384106,2.979870482,0.297987048,68.84384106,6.884384106,2.979870482,0.297987048,622193,0,0,0,0,622193,0,0,0,0
1689,Garfield County,Nebraska,55885,Corn,Garfield,5.5,5.5,Recommend 5.5 as a stated minimum: https://extensionpubs.unl.edu/publication/ec117/2023/pdf/view/ec117-2023.pdf,"""September 2024""",1654,1689,100523,90470700,10.1424848,1.01424848,1.414383044,0.141438304,65.1424848,6.51424848,1.414383044,0.141438304,100523,0,0,0,0,100523,0,0,0,0
1690,Gosper County,Nebraska,382258,Corn,Gosper,5.5,5.5,Recommend 5.5 as a stated minimum: https://extensionpubs.unl.edu/publication/ec117/2023/pdf/view/ec117-2023.pdf,"""September 2024""",1655,1690,631924,568731600,9.553262734,0.955326273,1.883836139,0.188383614,64.55326273,6.455326273,1.883836139,0.188383614,631924,0,0,0,0,631924,0,0,0,0
1691,Grant County,Nebraska,2436,Alfalfa,Grant,6.8,7.5,"Range recommended from 6.2 (min) to 7.5; avg. of that range is 6.85; another source says that 6.8 is best ""https://cropwatch.unl.edu/2022/pasture-and-forage-minute-alfalfa-seed-selection-plantinghttps://extensionpublications.unl.edu/assets/pdf/ec155.pdfhttps://extensionpublications.unl.edu/assets/pdf/g2247.pdf""","""September 2024""",1656,1691,3010,2709000,6.17076412,0.617076412,4.053882403,0.40538824,74.17076412,7.417076412,4.053882403,0.40538824,3010,0,0,0,0,3010,1785,59.30232558,160.65,396.9744444
1692,Greeley County,Nebraska,357197,Corn,Greeley,5.5,5.5,Recommend 5.5 as a stated minimum: https://extensionpubs.unl.edu/publication/ec117/2023/pdf/view/ec117-2023.pdf,"""September 2024""",1657,1692,596130,536517000,10.10512975,1.010512975,1.606461846,0.160646185,65.10512975,6.510512975,1.606461846,0.160646185,596130,0,0,0,0,596130,0,0,0,0
1693,Hall County,Nebraska,802770,Corn,Hall,5.5,5.5,Recommend 5.5 as a stated minimum: https://extensionpubs.unl.edu/publication/ec117/2023/pdf/view/ec117-2023.pdf,"""September 2024""",1658,1693,1061810,955629000,9.380779047,0.938077905,2.53671588,0.253671588,64.38077905,6.438077905,2.53671588,0.253671588,1061810,0,0,0,0,1061810,0,0,0,0
1694,Hamilton County,Nebraska,874904,Corn,Hamilton,5.5,5.5,Recommend 5.5 as a stated minimum: https://extensionpubs.unl.edu/publication/ec117/2023/pdf/view/ec117-2023.pdf,"""September 2024""",1659,1694,1319329,1187396100,2.207115132,0.220711513,1.952632749,0.195263275,57.20711513,5.720711513,1.952632749,0.195263275,1319329,0,0,0,0,1319329,0,0,0,0
1695,Harlan County,Nebraska,495098,Corn,Harlan,5.5,5.5,Recommend 5.5 as a stated minimum: https://extensionpubs.unl.edu/publication/ec117/2023/pdf/view/ec117-2023.pdf,"""September 2024""",1660,1695,891176,802058400,8.589716285,0.858971628,2.629331264,0.262933126,63.58971628,6.358971628,2.629331264,0.262933126,891176,0,0,0,0,891176,0,0,0,0
1696,Hayes County,Nebraska,369840,Corn,Hayes,5.5,5.5,Recommend 5.5 as a stated minimum: https://extensionpubs.unl.edu/publication/ec117/2023/pdf/view/ec117-2023.pdf,"""September 2024""",1661,1696,707141,636426900,12.80410555,1.280410555,1.240219355,0.124021936,67.80410555,6.780410555,1.240219355,0.124021936,707141,0,0,0,0,707141,0,0,0,0
1697,Hitchcock County,Nebraska,305798,Corn,Hitchcock,5.5,5.5,Recommend 5.5 as a stated minimum: https://extensionpubs.unl.edu/publication/ec117/2023/pdf/view/ec117-2023.pdf,"""September 2024""",1662,1697,931696,838526400,13.25422241,1.325422241,1.158947146,0.115894715,68.25422241,6.825422241,1.158947146,0.115894715,931696,0,0,0,0,931696,0,0,0,0
1698,Holt County,Nebraska,865228,Corn,Holt,5.5,5.5,Recommend 5.5 as a stated minimum: https://extensionpubs.unl.edu/publication/ec117/2023/pdf/view/ec117-2023.pdf,"""September 2024""",1663,1698,1618770,1456893000,10.2276636,1.02276636,3.793147346,0.379314735,65.2276636,6.52276636,3.793147346,0.379314735,1618770,0,0,0,0,1618770,0,0,0,0
1699,Hooker County,Nebraska,5578,Alfalfa,Hooker,6.8,7.5,"Range recommended from 6.2 (min) to 7.5; avg. of that range is 6.85; another source says that 6.8 is best ""https://cropwatch.unl.edu/2022/pasture-and-forage-minute-alfalfa-seed-selection-plantinghttps://extensionpublications.unl.edu/assets/pdf/ec155.pdfhttps://extensionpublications.unl.edu/assets/pdf/g2247.pdf""","""September 2024""",1664,1699,12069,10862100,-0.693760875,-0.069376087,2.267622369,0.226762237,67.30623913,6.730623913,2.267622369,0.226762237,12069,5835,48.34700472,525.15,1297.672764,12069,11886,98.48371862,1069.74,2643.382771
1700,Howard County,Nebraska,474340,Corn,Howard,5.5,5.5,Recommend 5.5 as a stated minimum: https://extensionpubs.unl.edu/publication/ec117/2023/pdf/view/ec117-2023.pdf,"""September 2024""",1665,1700,753130,677817000,9.99522526,0.999522526,1.953470961,0.195347096,64.99522526,6.499522526,1.953470961,0.195347096,753130,0,0,0,0,753130,0,0,0,0
1701,Jefferson County,Nebraska,505531,Corn,Jefferson,5.5,5.5,Recommend 5.5 as a stated minimum: https://extensionpubs.unl.edu/publication/ec117/2023/pdf/view/ec117-2023.pdf,"""September 2024""",1666,1701,997418,897676200,4.391303345,0.439130335,1.17257756,0.117257756,59.39130335,5.939130335,1.17257756,0.117257756,997418,0,0,0,0,997418,0,0,0,0
