County_Num,County_Full,State_1,MostCom_Crop_Count,Crop,County,Average_Rec,Max_Rec,Notes and URL,Time_Checked,FID_1,OBJECTID,COUNT,AREA,MeanDeltaTimesTen,EBK_minus_avg_rec_mean,STDDeltaTimesTen,EBK_minus_avg_rec_STD,MEANEBKtimesTen,MeanEBK,STDEBKtimesTen,STDEBK,Total_Sum,Sum_Under_Average,Percentage_Under_Average,Hectares_Under,Acres_Under,Total_Sum,Sum_Under_Max,Percentage_Under_Max,Hectares_Under,Acres_Under
1228,Plymouth County,Massachusetts,45145,Other Hay/Non Alfalfa,Plymouth,5.75,6,Took an average of 5.5-6 from source p. 159 https://www.mass.gov/doc/complete-erosion-and-sedimentation-control-guidelines-a-guide-for-planners-designers-and/download,"""September 2024""",1228,1192,58544,52689600,-1.162903116,-0.116290312,0.472718283,0.047271828,56.33709688,5.633709688,0.472718283,0.047271828,58544,58544,100,5268.96,13019.8722,58544,58544,100,5268.96,13019.8722
1229,Suffolk County,Massachusetts,727,Other Hay/Non Alfalfa,Suffolk,5.75,6,Took an average of 5.5-6 from source p. 159 https://www.mass.gov/doc/complete-erosion-and-sedimentation-control-guidelines-a-guide-for-planners-designers-and/download,"""September 2024""",1229,1193,10,9000,-1.5,-0.15,0,0,56,5.6,0,0,10,10,100,0.9,2.223946467,10,10,100,0.9,2.223946467
1230,Worcester County,Massachusetts,136297,Other Hay/Non Alfalfa,Worcester,5.75,6,Took an average of 5.5-6 from source p. 159 https://www.mass.gov/doc/complete-erosion-and-sedimentation-control-guidelines-a-guide-for-planners-designers-and/download,"""September 2024""",1230,1194,230498,207448200,-4.524655312,-0.452465531,1.29797816,0.129797816,52.97534469,5.297534469,1.29797816,0.129797816,230498,230498,100,20744.82,51261.52128,230498,230498,100,20744.82,51261.52128
1231,Alcona County,Michigan,47996,Alfalfa,Alcona,6.4,6.8,"6 org and 6.8 min ""https://www.canr.msu.edu/fertrec/uploads/E-2904-MSU-Nutrient-recomdns-field-crops.pdfhttps://esdac.jrc.ec.europa.eu/content/soil-association-map-michigan""","""September 2024""",1231,1195,173531,156177900,2.972373812,0.297237381,0.611795472,0.061179547,66.97237381,6.697237381,0.611795472,0.061179547,173531,0,0,0,0,173531,147287,84.8764774,13255.83,32755.84033
1232,Alger County,Michigan,8661,Other Hay/Non Alfalfa,Alger,5.9,6.5,"5.3 org 6.5 min ""https://www.canr.msu.edu/fertrec/uploads/E-2904-MSU-Nutrient-recomdns-field-crops.pdfhttps://esdac.jrc.ec.europa.eu/content/soil-association-map-michigan""","""September 2024""",1232,1196,63758,57382200,1.682235955,0.168223595,0.796492559,0.079649256,60.68223595,6.068223595,0.796492559,0.079649256,63758,0,0,0,0,63758,63758,100,5738.22,14179.43788
1233,Allegan County,Michigan,410535,Corn,Allegan,6.5,6.5,"No organic soil ""https://www.canr.msu.edu/fertrec/uploads/E-2904-MSU-Nutrient-recomdns-field-crops.pdfhttps://esdac.jrc.ec.europa.eu/content/soil-association-map-michigan""","""September 2024""",1233,1197,1057263,951536700,-0.071949931,-0.007194993,1.038288401,0.10382884,64.92805007,6.492805007,1.038288401,0.10382884,1057263,346902,32.81132509,31221.18,77149.14773,1057263,346902,32.81132509,31221.18,77149.14773
1234,Alpena County,Michigan,89497,Alfalfa,Alpena,6.4,6.8,"6 org and 6.8 min ""https://www.canr.msu.edu/fertrec/uploads/E-2904-MSU-Nutrient-recomdns-field-crops.pdfhttps://esdac.jrc.ec.europa.eu/content/soil-association-map-michigan""","""September 2024""",1234,1198,304664,274197600,4.478783184,0.447878318,0.499549644,0.049954964,68.47878318,6.847878318,0.499549644,0.049954964,304664,0,0,0,0,304664,0,0,0,0
1235,Antrim County,Michigan,39567,Cherries,Antrim,6.5,7,range of 6-7 https://www.canr.msu.edu/news/considerations_for_growing_backyard_tree_fruit,"""September 2024""",1235,1199,146832,132148800,-1.551133268,-0.155113327,1.068643833,0.106864383,63.44886673,6.344886673,1.068643833,0.106864383,146832,107968,73.53165523,9717.12,24011.50522,146832,146832,100,13214.88,32654.65077
1236,Arenac County,Michigan,109533,Soybeans,Arenac,6.15,6.5,"5.3 org 6.5 min ""https://www.canr.msu.edu/fertrec/uploads/E-2904-MSU-Nutrient-recomdns-field-crops.pdfhttps://esdac.jrc.ec.europa.eu/content/soil-association-map-michigan""","""September 2024""",1236,1200,352456,317210400,4.803235014,0.480323501,0.713211761,0.071321176,66.30323501,6.630323501,0.713211761,0.071321176,352456,0,0,0,0,352456,0,0,0,0
1237,Baraga County,Michigan,21089,Other Hay/Non Alfalfa,Baraga,5.9,6.5,"5.3 org 6.5 min ""https://www.canr.msu.edu/fertrec/uploads/E-2904-MSU-Nutrient-recomdns-field-crops.pdfhttps://esdac.jrc.ec.europa.eu/content/soil-association-map-michigan""","""September 2024""",1237,1201,56997,51297300,-1.973788094,-0.197378809,0.159764958,0.015976496,57.02621191,5.702621191,0.159764958,0.015976496,56997,56997,100,5129.73,12675.82768,56997,56997,100,5129.73,12675.82768
1238,Barry County,Michigan,201774,Corn,Barry,6.5,6.5,"No organic soil ""https://www.canr.msu.edu/fertrec/uploads/E-2904-MSU-Nutrient-recomdns-field-crops.pdfhttps://esdac.jrc.ec.europa.eu/content/soil-association-map-michigan""","""September 2024""",1238,1202,680838,612754200,-0.480106868,-0.048010687,0.810176103,0.08101761,64.51989313,6.451989313,0.810176103,0.08101761,680838,287401,42.21283183,25866.09,63916.44386,680838,287401,42.21283183,25866.09,63916.44386
1239,Bay County,Michigan,282610,Soybeans,Bay,6.15,6.5,"No organic soil ""https://www.canr.msu.edu/fertrec/uploads/E-2904-MSU-Nutrient-recomdns-field-crops.pdfhttps://esdac.jrc.ec.europa.eu/content/soil-association-map-michigan""","""September 2024""",1239,1203,791110,711999000,10.67746963,1.067746963,2.595842829,0.259584283,72.17746963,7.217746963,2.595842829,0.259584283,791110,0,0,0,0,791110,0,0,0,0
1240,Benzie County,Michigan,24154,Cherries,Benzie,6.5,7,range of 6-7 https://www.canr.msu.edu/news/considerations_for_growing_backyard_tree_fruit,"""September 2024""",1240,1204,32295,29065500,-3.904691129,-0.390469113,0.478509818,0.047850982,61.09530887,6.109530887,0.478509818,0.047850982,32295,32295,100,2906.55,7182.235115,32295,32295,100,2906.55,7182.235115
1241,Berrien County,Michigan,275065,Corn,Berrien,6.5,6.5,"No organic soil ""https://www.canr.msu.edu/fertrec/uploads/E-2904-MSU-Nutrient-recomdns-field-crops.pdfhttps://esdac.jrc.ec.europa.eu/content/soil-association-map-michigan""","""September 2024""",1241,1205,775095,697585500,-4.384689619,-0.438468962,1.265649156,0.126564916,60.61531038,6.061531038,1.265649156,0.126564916,775095,775095,100,69758.55,172376.9787,775095,775095,100,69758.55,172376.9787
1242,Branch County,Michigan,407478,Corn,Branch,5.9,6.5,"5.3 org 6.5 min ""https://www.canr.msu.edu/fertrec/uploads/E-2904-MSU-Nutrient-recomdns-field-crops.pdfhttps://esdac.jrc.ec.europa.eu/content/soil-association-map-michigan""","""September 2024""",1242,1206,957977,862179300,4.955269281,0.495526928,2.232228085,0.223222808,63.95526928,6.395526928,2.232228085,0.223222808,957977,0,0,0,0,957977,675604,70.52403137,60804.36,150250.7129
1243,Calhoun County,Michigan,385677,Soybeans,Calhoun,6.5,6.5,"No organic soil ""https://www.canr.msu.edu/fertrec/uploads/E-2904-MSU-Nutrient-recomdns-field-crops.pdfhttps://esdac.jrc.ec.europa.eu/content/soil-association-map-michigan""","""September 2024""",1243,1207,1010838,909754200,0.62303653,0.062303653,1.771452323,0.177145232,65.62303653,6.562303653,1.771452323,0.177145232,1010838,432033,42.74008298,38882.97,96081.8264,1010838,432033,42.74008298,38882.97,96081.8264
1244,Cass County,Michigan,317839,Corn,Cass,5.9,6.5,"5.3 org 6.5 min ""https://www.canr.msu.edu/fertrec/uploads/E-2904-MSU-Nutrient-recomdns-field-crops.pdfhttps://esdac.jrc.ec.europa.eu/content/soil-association-map-michigan""","""September 2024""",1244,1208,747955,673159500,0.377414417,0.037741442,0.785010638,0.078501064,59.37741442,5.937741442,0.785010638,0.078501064,747955,88746,11.86515232,7987.14,19736.63532,747955,747955,100,67315.95,166341.188
1245,Charlevoix County,Michigan,31016,Alfalfa,Charlevoix,6.4,6.8,"6 org and 6.8 min ""https://www.canr.msu.edu/fertrec/uploads/E-2904-MSU-Nutrient-recomdns-field-crops.pdfhttps://esdac.jrc.ec.europa.eu/content/soil-association-map-michigan""","""September 2024""",1245,1209,93765,84388500,0.001749053,0.000174905,0.861345208,0.086134521,64.00174905,6.400174905,0.861345208,0.086134521,93765,32913,35.10158375,2962.17,7319.675007,93765,93765,100,8438.85,20852.83405
1246,Cheboygan County,Michigan,26052,Other Hay/Non Alfalfa,Cheboygan,5.9,6.5,"5.3 org 6.5 min ""https://www.canr.msu.edu/fertrec/uploads/E-2904-MSU-Nutrient-recomdns-field-crops.pdfhttps://esdac.jrc.ec.europa.eu/content/soil-association-map-michigan""","""September 2024""",1246,1210,125940,113346000,8.105192949,0.810519295,0.465435464,0.046543546,67.10519295,6.710519295,0.465435464,0.046543546,125940,0,0,0,0,125940,0,0,0,0
1247,Chippewa County,Michigan,236074,Other Hay/Non Alfalfa,Chippewa,5.9,6.5,"5.3 org 6.5 min ""https://www.canr.msu.edu/fertrec/uploads/E-2904-MSU-Nutrient-recomdns-field-crops.pdfhttps://esdac.jrc.ec.europa.eu/content/soil-association-map-michigan""","""September 2024""",1247,1211,421186,379067400,6.094936679,0.609493668,0.405547256,0.040554726,65.09493668,6.509493668,0.405547256,0.040554726,421186,0,0,0,0,421186,12750,3.027166145,1147.5,2835.531746
1248,Clare County,Michigan,68879,Alfalfa,Clare,6.4,6.8,"6 org and 6.8 min ""https://www.canr.msu.edu/fertrec/uploads/E-2904-MSU-Nutrient-recomdns-field-crops.pdfhttps://esdac.jrc.ec.europa.eu/content/soil-association-map-michigan""","""September 2024""",1248,1212,239297,215367300,-1.03120808,-0.103120808,1.745112061,0.174511206,62.96879192,6.296879192,1.745112061,0.174511206,239297,156448,65.37817022,14080.32,34793.19769,239297,239291,99.99749266,21536.19,53217.03741
1249,Clinton County,Michigan,365487,Soybeans,Clinton,6.15,6.5,"5.3 org 6.5 min ""https://www.canr.msu.edu/fertrec/uploads/E-2904-MSU-Nutrient-recomdns-field-crops.pdfhttps://esdac.jrc.ec.europa.eu/content/soil-association-map-michigan""","""September 2024""",1249,1213,1087322,978589800,4.324567148,0.432456715,1.952635592,0.195263559,65.82456715,6.582456715,1.952635592,0.195263559,1087322,0,0,0,0,1087322,266039,24.46736109,23943.51,59165.64942
1250,Crawford County,Michigan,1794,Alfalfa,Crawford,6.4,6.8,"6 org and 6.8 min ""https://www.canr.msu.edu/fertrec/uploads/E-2904-MSU-Nutrient-recomdns-field-crops.pdfhttps://esdac.jrc.ec.europa.eu/content/soil-association-map-michigan""","""September 2024""",1250,1214,2167,1950300,-0.879556991,-0.087955699,0.619467437,0.061946744,63.12044301,6.312044301,0.619467437,0.061946744,2167,1679,77.48038763,151.11,373.4006118,2167,2167,100,195.03,481.9291994
1251,Delta County,Michigan,86252,Alfalfa,Delta,6.4,6.8,"6 org and 6.8 min ""https://www.canr.msu.edu/fertrec/uploads/E-2904-MSU-Nutrient-recomdns-field-crops.pdfhttps://esdac.jrc.ec.europa.eu/content/soil-association-map-michigan""","""September 2024""",1251,1215,245813,221231700,-2.086818028,-0.208681803,0.991110707,0.099111071,61.91318197,6.191318197,0.991110707,0.099111071,245813,227477,92.54067116,20472.93,50589.66705,245813,245813,100,22123.17,54667.49529
1252,Dickinson County,Michigan,11584,Other Hay/Non Alfalfa,Dickinson,5.9,6.5,"5.3 org 6.5 min ""https://www.canr.msu.edu/fertrec/uploads/E-2904-MSU-Nutrient-recomdns-field-crops.pdfhttps://esdac.jrc.ec.europa.eu/content/soil-association-map-michigan""","""September 2024""",1252,1216,68816,61934400,0.703586375,0.070358638,0.897322178,0.089732218,59.70358638,5.970358638,0.897322178,0.089732218,68816,4598,6.681585678,413.82,1022.570586,68816,68816,100,6193.44,15304.31001
1253,Eaton County,Michigan,404868,Soybeans,Eaton,6.15,6.5,"5.3 org 6.5 min ""https://www.canr.msu.edu/fertrec/uploads/E-2904-MSU-Nutrient-recomdns-field-crops.pdfhttps://esdac.jrc.ec.europa.eu/content/soil-association-map-michigan""","""September 2024""",1253,1217,979830,881847000,1.520185134,0.152018513,1.338433945,0.133843395,63.02018513,6.302018513,1.338433945,0.133843395,979830,93287,9.520733188,8395.83,20746.52941,979830,868382,88.62578202,78154.38,193123.5081
1254,Emmet County,Michigan,18513,Alfalfa,Emmet,6.4,6.8,"6 org and 6.8 min ""https://www.canr.msu.edu/fertrec/uploads/E-2904-MSU-Nutrient-recomdns-field-crops.pdfhttps://esdac.jrc.ec.europa.eu/content/soil-association-map-michigan""","""September 2024""",1254,1218,93574,84216600,1.757999017,0.175799902,0.428469511,0.042846951,65.75799902,6.575799902,0.428469511,0.042846951,93574,0,0,0,0,93574,93574,100,8421.66,20810.35667
1255,Genesee County,Michigan,229896,Soybeans,Genesee,6.5,6.5,"No organic soil ""https://www.canr.msu.edu/fertrec/uploads/E-2904-MSU-Nutrient-recomdns-field-crops.pdfhttps://esdac.jrc.ec.europa.eu/content/soil-association-map-michigan""","""September 2024""",1255,1219,655138,589624200,7.161405689,0.716140569,1.664080946,0.166408095,72.16140569,7.216140569,1.664080946,0.166408095,655138,0,0,0,0,655138,0,0,0,0
1256,Gladwin County,Michigan,67430,Soybeans,Gladwin,6.15,6.5,"5.3 org 6.5 min ""https://www.canr.msu.edu/fertrec/uploads/E-2904-MSU-Nutrient-recomdns-field-crops.pdfhttps://esdac.jrc.ec.europa.eu/content/soil-association-map-michigan""","""September 2024""",1256,1220,303276,272948400,4.078107071,0.407810707,2.108273839,0.210827384,65.57810707,6.557810707,2.108273839,0.210827384,303276,0,0,0,0,303276,97598,32.18124744,8783.82,21705.27273
1257,Gogebic County,Michigan,1434,Other Hay/Non Alfalfa,Gogebic,5.9,6.5,"5.3 org 6.5 min ""https://www.canr.msu.edu/fertrec/uploads/E-2904-MSU-Nutrient-recomdns-field-crops.pdfhttps://esdac.jrc.ec.europa.eu/content/soil-association-map-michigan""","""September 2024""",1257,1221,28883,25994700,-7.108437489,-0.710843749,0.882462981,0.088246298,51.89156251,5.189156251,0.882462981,0.088246298,28883,28883,100,2599.47,6423.424581,28883,28883,100,2599.47,6423.424581
1258,Grand Traverse County,Michigan,68389,Alfalfa,Grand Traverse,6.4,6.8,"6 org and 6.8 min ""https://www.canr.msu.edu/fertrec/uploads/E-2904-MSU-Nutrient-recomdns-field-crops.pdfhttps://esdac.jrc.ec.europa.eu/content/soil-association-map-michigan""","""September 2024""",1258,1222,184861,166374900,-2.91990739,-0.291990739,1.38838831,0.138838831,61.08009261,6.108009261,1.38838831,0.138838831,184861,184861,100,16637.49,41112.09679,184861,184861,100,16637.49,41112.09679
1259,Gratiot County,Michigan,465570,Corn,Gratiot,5.9,6.5,"5.3 org 6.5 min ""https://www.canr.msu.edu/fertrec/uploads/E-2904-MSU-Nutrient-recomdns-field-crops.pdfhttps://esdac.jrc.ec.europa.eu/content/soil-association-map-michigan""","""September 2024""",1259,1223,1201326,1081193400,10.13568673,1.013568673,1.862008588,0.186200859,69.13568673,6.913568673,1.862008588,0.186200859,1201326,0,0,0,0,1201326,10862,0.904167562,977.58,2415.650653
1260,Hillsdale County,Michigan,415257,Soybeans,Hillsdale,6.5,6.5,"No organic soil ""https://www.canr.msu.edu/fertrec/uploads/E-2904-MSU-Nutrient-recomdns-field-crops.pdfhttps://esdac.jrc.ec.europa.eu/content/soil-association-map-michigan""","""September 2024""",1260,1224,1069096,962186400,5.305379498,0.53053795,1.232066861,0.123206686,70.3053795,7.03053795,1.232066861,0.123206686,1069096,0,0,0,0,1069096,0,0,0,0
1261,Houghton County,Michigan,30272,Other Hay/Non Alfalfa,Houghton,5.9,6.5,"5.3 org 6.5 min ""https://www.canr.msu.edu/fertrec/uploads/E-2904-MSU-Nutrient-recomdns-field-crops.pdfhttps://esdac.jrc.ec.europa.eu/content/soil-association-map-michigan""","""September 2024""",1261,1225,119004,107103600,-2.276444489,-0.227644449,0.661357019,0.066135702,56.72355551,5.672355551,0.661357019,0.066135702,119004,119001,99.99747908,10710.09,26465.18535,119004,119004,100,10710.36,26465.85254
1262,Huron County,Michigan,482198,Corn,Huron,6.5,6.5,"No organic soil ""https://www.canr.msu.edu/fertrec/uploads/E-2904-MSU-Nutrient-recomdns-field-crops.pdfhttps://esdac.jrc.ec.europa.eu/content/soil-association-map-michigan""","""September 2024""",1262,1226,1871485,1684336500,3.742552572,0.374255257,1.174605557,0.117460556,68.74255257,6.874255257,1.174605557,0.117460556,1871485,0,0,0,0,1871485,0,0,0,0
1263,Ingham County,Michigan,274311,Soybeans,Ingham,6.15,6.5,"5.3 org 6.5 min ""https://www.canr.msu.edu/fertrec/uploads/E-2904-MSU-Nutrient-recomdns-field-crops.pdfhttps://esdac.jrc.ec.europa.eu/content/soil-association-map-michigan""","""September 2024""",1263,1227,847927,763134300,2.590133938,0.259013394,1.818772592,0.181877259,64.09013394,6.409013394,1.818772592,0.181877259,847927,97245,11.46855802,8752.05,21626.76742,847927,490494,57.84625327,44144.46,109083.2398
1264,Ionia County,Michigan,383076,Corn,Ionia,5.9,6.5,"5.3 org 6.5 min ""https://www.canr.msu.edu/fertrec/uploads/E-2904-MSU-Nutrient-recomdns-field-crops.pdfhttps://esdac.jrc.ec.europa.eu/content/soil-association-map-michigan""","""September 2024""",1264,1228,1029529,926576100,2.843880066,0.284388007,1.132536875,0.113253687,61.84388007,6.184388007,1.132536875,0.113253687,1029529,0,0,0,0,1029529,995897,96.73326346,89630.73,221482.1615
1265,Iosco County,Michigan,40864,Other Hay/Non Alfalfa,Iosco,5.9,6.5,"5.3 org 6.5 min ""https://www.canr.msu.edu/fertrec/uploads/E-2904-MSU-Nutrient-recomdns-field-crops.pdfhttps://esdac.jrc.ec.europa.eu/content/soil-association-map-michigan""","""September 2024""",1265,1229,182233,164009700,6.153605549,0.615360555,0.823688407,0.082368841,65.15360555,6.515360555,0.823688407,0.082368841,182233,0,0,0,0,182233,42196,23.15497193,3797.64,9384.164513
1266,Iron County,Michigan,14916,Other Hay/Non Alfalfa,Iron,5.9,6.5,"5.3 org 6.5 min ""https://www.canr.msu.edu/fertrec/uploads/E-2904-MSU-Nutrient-recomdns-field-crops.pdfhttps://esdac.jrc.ec.europa.eu/content/soil-association-map-michigan""","""September 2024""",1266,1230,54696,49226400,-1.563660962,-0.156366096,0.540896115,0.054089611,57.43633904,5.743633904,0.540896115,0.054089611,54696,53421,97.66893374,4807.89,11880.54442,54696,54696,100,4922.64,12164.0976
